"","X","user","date","text","id","country_name_short","party_id","party_name_short","party_name","party_name_english","translation","censorship_label","closed_society_label","economic_label","euroscepticism_label","immigration_label","partisan_state_label","power_concentration_label"
"777",185911,"pisorgpl","2018-09-22 14:23:26","Prezes #PiS J. #Kaczyński w #Warszawa: Śp. Lech Kaczyński podniósł poziom bezpieczeństwa w Warszawie, zwalczał rożnego rodzaju patologie. Podjął wiele inicjatyw.  #DotrzymujemySłowa #WarszawaMożeWięcej https://twitter.com/pisorgpl/status/1043506057497186304/photo/1",1043506057497186432,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","President of #PiS J. #Kaczyński in #Warsaw: The late Lech Kaczyński increased the level of security in Warsaw and combated various types of pathologies. He took many initiatives.  #DocięmyWords #WarszawaMayMore https://twitter.com/pisorgpl/status/1043506057497186304/photo/1",0,0,0,0,0,0,1
"778",197690,"pisorgpl","2020-10-14 07:15:33","Minister @MRiPS_GOV_PL  @MarlenaMalag w #Warszawa: Dzięki działaniom naszego rządu zostały przekazane konkretne środki na pomoc dla seniorów.",1316276442771140608,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Minister @MRiPS_GOV_PL @MarlenaMalag in #Warsaw: Thanks to the actions of our government, specific funds have been provided to help seniors.",0,0,0,0,0,0,0
"779",676007,"theSNP","2014-08-22T10:50:00.000Z","Six questions the No campaign still can't answer on the NHS http://t.co/yEXiSRVKDo #indyref #Yes #NHS",502769652372889600,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","Six questions the No campaign still can't answer on the NHS http://t.co/yEXiSRVKDo #indyref #Yes #NHS",0,0,0,0,0,0,0
"780",428189,"Mov5Stelle","8/17/19 8:35","Ma come, non dovevano mollare tutti la poltrona? Hanno aperto una crisi di governo in pieno agosto annunciando di essere pronti a dimettersi in blocco e invece ancora sono lì, incollati alla poltrona. Senza pudore! [LEGGI]

https://www.ilblogdellestelle.it/2019/08/e-anche-oggi-i-ministri-della-lega-si-dimettono-domani.html",1162644204927016704,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","But why, shouldn't everyone have given up their seats? They opened a government crisis in the middle of August by announcing that they were ready to resign en bloc and instead they are still there, glued to their seats. Without shame! [LAWS]

https://www.ilblogdellestelle.it/2019/08/e-anche-oggi-i-ministri-della-lega-si-dimette-domani.html",0,0,0,0,0,0,0
"781",531731,"pdnetwork","10/17/18 16:59","Forza Nichi! 💪

#Vendola",1052604907843248000,"ITA","382","PD","Partito Democratico","Democratic Party","Go Nichi! 💪

#Vendola",0,0,0,0,0,0,0
"782",751949,"dlf_officiel","2014-02-06T12:59:25.000Z","Les ABCD de la discorde par @Anceau1 http://t.co/remxwXID3V",431411809640144896,"FRA","2399.0","DLR|DLF","Debout la république | Debout la France","Republic Arise | France Arise","The ABCDs of discord by @Anceau1 http://t.co/remxwXID3V",0,0,0,0,0,0,0
"783",826964,"modem","2012-04-06T17:29:56.000Z","@MickaelQuaresma à Caen au Centre des Congrès http://t.co/pKqLKplM cc @bayrou :)",188317632322216000,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","@MickaelQuaresma in Caen at the Congress Center http://t.co/pKqLKplM cc @bayrou :)",0,0,0,0,0,0,0
"784",503606,"forza_italia","4/17/14 15:21","#Berlusconi: la decisione su Scajola è stata molto dolorosa, ma alcuni giornali stavano preparando una campagna sul suo nome",456814703004897280,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","#Berlusconi: the decision on Scajola was very painful, but some newspapers were preparing a campaign on his name",0,0,0,0,0,0,0
"785",193988,"pisorgpl","2019-10-10 18:21:38","Premier @MorawieckiM w @tvp_info: Stawka tych wyborów jest ogromna. To wybór pomiędzy Polską solidarną, nowoczesną a ryzykiem powrotu do tego, co było.  #JedziemyDalej #DobryCzasPL",1182360558366089216,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Prime Minister @MorawieckiM on @tvp_info: The stakes of these elections are huge. It is a choice between a solid, modern Poland and the risk of returning to what it was.  #JedziemyNext #GoodTimePL",0,0,0,0,1,0,0
"786",158915,"pisorgpl","2014-11-11 18:28:51",".@jbrudzinski w @tvn24: Mi nie odpowiada czekoladowo różowa forma patriotyzmu",532238541582254080,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice",".@jdrukinski on @tvn24: I don't like the chocolate pink form of patriotism",0,0,0,0,0,0,0
"787",564810,"LibDems","2019-09-17T13:48:32.000Z","Leader of the Liberal Democrats @joswinson pays tribute to former leader @vincecable at #ldconf

Watch live &gt; https://t.co/yfFQM54Wi3 https://t.co/ddv5fuqq1M",1173956909327618048,"GBR","659.0","Lib","Liberals","Liberals","Leader of the Liberal Democrats @joswinson pays tribute to former leader @vincecable at #ldconf

Watch live &gt; https://t.co/yfFQM54Wi3 https://t.co/ddv5fuqq1M",0,0,0,0,0,0,0
"788",147568,"partiarazem","2021-03-27 18:46:45","@PetrosTovmasyan Zapraszamy do zapoznania się z naszym programem dot. reformy energetyki: https://partiarazem.pl/2019/07/energetyka-qa/ 🙂",1375881997697093632,"POL","2790.0","LR","Lewica Razem","Left Together","@PetrosTovmasyan We invite you to read our energy reform program: https://partiarazem.pl/2019/07/energetyka-qa/ 🙂",0,0,0,0,0,0,0
"789",252806,"LegaSalvini","10/22/15 18:06","TV > Rai 1 | Matteo SALVINI, Segretario Federale Lega Nord - Presidente Noi con Salvini - Eurodeputato > VENERDÌ... http://fb.me/7uHbwnagw",657256734105337856,"ITA","1436","LN","Lega Nord","North League","TV > Rai 1 | Matteo SALVINI, Federal Secretary of the Northern League - President Noi con Salvini - MEP > FRIDAY... http://fb.me/7uHbwnagw",0,0,0,0,0,0,0
"790",929604,"SPOE_at","2019-05-24T16:29:22.000Z","Wiens Bürgermeister Michael Ludwig: ""Wien ist die lebenswerteste Stadt der Welt. Warum das so ist? Es gibt hier keine Rechtsextremen in der Regierung. Und darum wird es in Wien auch keine Koalition mit dieser FPÖ geben."" #eureantwort #wienliebe https://t.co/sXwSXqxRdr",1131960388743049216,"AUT","973.0","SPO","Sozialdemokratische Partei Österreichs","Social Democratic Party of Austria","Vienna's mayor Michael Ludwig: ""Vienna is the most livable city in the world. Why is that? There are no right-wing extremists in the government here. And that's why there will be no coalition with this FPÖ in Vienna."" #youranswer #wienliebe https://t.co/sXwSXqxRdr",0,0,0,0,0,1,0
"791",782329,"franceinsoumise","2016-10-16T08:32:12.000Z","""Je sais que @JLMelenchon est un insoumis: il n'acceptera pas pour son peuple ce que #Tsipras a accepté pour la Grèce.""@ZoeKonstant #LilleFi",787571836603236352,"FRA","2644.0","FI","La France Insoumise","Unbowed France","""I know that @JLMelenchon is a rebel: he will not accept for his people what #Tsipras accepted for Greece.""@ZoeKonstant #LilleFi",0,0,0,0,0,1,0
"792",61026,"lehet_mas","2018-02-21 06:07:38","Hozzáadtam egy videót egy lejátszási listához (@YouTube): http://youtu.be/z7mrk9cqe5I?a – Szél Bernadett: Önök az elmúlt 8 évet",966192670610722816,"HUN","403.0","LMP","Lehet Más a Politika","Politics Can Be Different","I added a video to a playlist (@YouTube): http://youtu.be/z7mrk9cqe5I?a - Bernadett Szél: You the last 8 years",0,0,0,0,0,0,0
"793",422123,"Mov5Stelle","4/12/14 12:00","Il MoVimento 5 Stelle lancia la campagna #FuoriLaMafiaDalloStato

Non restare indifferente. Partecipa:... http://fb.me/23SQIyUMe",454952105783353280,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","The 5 Star Movement launches the #FuoriLaMafiaDalloStato campaign

Don't remain indifferent. Join:... http://fb.me/23SQIyUMe",0,0,0,0,0,0,0
"794",340998,"LegaSalvini","3/12/20 17:12","🔥🔥🔥 DA BCE SCHIAFFO INTOLLERABILE ALL'ITALIA

“Le parole irresponsabili del governatore della BCE, Christine Lagarde, hanno provocato un crollo senza precedenti per la borsa italiana, già in crisi  profonda e un'impennata vrecord dello… https://www.facebook.com/422703967772535/posts/3037760442933528/ https://twitter.com/LegaSalvini/status/1238150783058808832/photo/1",1238150783058808832,"ITA","1436","LN","Lega Nord","North League","🔥🔥🔥 INTOLERABLE SLAP TO ITALY FROM ECB

“The irresponsible words of the governor of the ECB, Christine Lagarde, have caused an unprecedented collapse for the Italian stock market, already in deep crisis, and a record surge in… https://www.facebook.com/422703967772535/posts/3037760442933528/ https://twitter.com/LegaSalvini/status/1238150783058808832/photo/1",0,0,0,0,0,0,0
"795",256517,"LegaSalvini","1/20/16 18:08",">>> ISCRIVITI ANCHE TU! MANDIAMO #RENZIACASA! <<<
Vai su: http://www.leganord.org/iscriviti http://fb.me/PtR2aJcO",689872085947064320,"ITA","1436","LN","Lega Nord","North League",">>> SIGN UP TOO! LET'S SEND #RENZIACASA! <<<
Go to: http://www.leganord.org/iscriveti http://fb.me/PtR2aJcO",0,0,0,0,0,0,0
"796",123695,"Platforma_org","2019-07-06 17:53:36","📣 Jesteśmy tu po to, aby odpowiadać na wasze pytania i oczekiwania ➡️ Rozmawialiśmy dziś o rynku pracy, edukacji, służbie zdrowia i o wyzwaniach jakie stoją przed pracodawcami. Nie zwalniamy tempa. Do zobaczenia ❗️

Pozdrawia #TwójSztab z Suwałk i Suchowoli 😉 

#POrozmawiajmy https://twitter.com/Platforma_org/status/1147564266054193154/video/1",1147564266054193152,"POL","512.0","PO","Platforma Obywatelska","Civic Platform","📣 We are here to answer your questions and expectations ➡️ today we talked about the labor market, education, health care and the challenges employers face. We are not slowing down. See you ❗️

Greetings from #TwójSztab from Suwałki and Suchowola 😉 

#Let's talk https://twitter.com/Platforma_org/status/1147564266054193154/video/1",0,0,0,0,0,0,0
"797",415836,"Mov5Stelle","5/30/13 10:43","Questa mattina in Parlamento il M5S l'ha ricordata così: http://goo.gl/omnw7 http://fb.me/2gtvHUewO",340055860514545664,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","This morning in Parliament the M5S remembered her like this: http://goo.gl/omnw7 http://fb.me/2gtvHUewO",0,0,0,0,0,0,0
"798",430370,"Mov5Stelle","4/13/20 6:00","Lo Stato ha il dovere di dare alle imprese tutti gli strumenti utili per poter ripartire.

Pronti 200 miliardi per garantire i prestiti che le imprese otterranno dalle banche per i loro piani di investimento e di esportazione.

#madeinitaly https://twitter.com/Mov5Stelle/status/1249578059956707329/photo/1",1249578059956707328,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","The State has the duty to give businesses all the useful tools to be able to restart.

200 billion are ready to guarantee the loans that companies will obtain from banks for their investment and export plans.

#madeinitaly https://twitter.com/Mov5Stelle/status/1249578059956707329/photo/1",0,0,0,0,0,0,0
"799",542207,"unionvaldotaine","5/19/13 6:38","Ce matin, à 11h00, comice: 
- VERRES Place René de Challand 
#avecnous",336008006795923456,"ITA","974","UV","Union Valdôtaine","Valdotanian Union","This morning, at 11:00 a.m., show: 
- GLASSES Place René de Challand 
#withus",0,0,0,0,0,0,0
"800",926958,"SPOE_at","2017-10-08T19:25:01.000Z","""Gleichstellung ArbeiterInnen und Angestellte = Anerkennung der Lebensleistung von ArbeiterInnen"" @KernChri #puls4 #nrw17",917108591596843008,"AUT","973.0","SPO","Sozialdemokratische Partei Österreichs","Social Democratic Party of Austria","""Equality between workers and employees = recognition of the life achievements of workers"" @KernChri #puls4 #nrw17",0,0,0,0,0,0,0
"801",599700,"Plaid_Cymru","2021-04-05T06:30:00.000Z","🏴󠁧󠁢󠁷󠁬󠁳󠁿Our Freelancers Fund would support 1,000 freelance workers to work within the community and in schools, backed by a basic income of £1,000 a month for two years.

🎭Culture will be at the heart of our government.

🔗https://t.co/cteFqkPyFH #VoteForWales https://t.co/uA6E5U08Yw",1378958078993915904,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","🏴󠁧󠁢󠁷󠁬󠁳󠁿Our Freelancers Fund would support 1,000 freelance workers to work within the community and in schools, backed by a basic income of £1,000 a month for two years.

🎭Culture will be at the heart of our government.

🔗https://t.co/cteFqkPyFH #VoteForWales https://t.co/uA6E5U08Yw",0,0,0,0,0,0,0
"802",393035,"LegaSalvini","6/5/22 14:06","++ GLI INCONTRI DEL CAPITANO IN LOMBARDIA DI DOMENICA ++

#12giugnovotoLega #iodicoSì
https://www.facebook.com/photo.php?fbid=572269367588093&set=a.503132404501790&type=3 https://twitter.com/LegaSalvini/status/1533450069415972866/photo/1",1533450069415972864,"ITA","1436","LN","Lega Nord","North League","++ THE CAPTAIN'S MEETINGS IN LOMBARDY ON SUNDAY ++

#12JunevotoLega #iodicoSì
https://www.facebook.com/photo.php?fbid=572269367588093&set=a.503132404501790&type=3 https://twitter.com/LegaSalvini/status/1533450069415972866/photo/1",0,0,0,0,0,0,0
"803",954504,"neos_eu","2014-05-03T10:50:06.000Z","@docflo Manchmal: ja. Im speziellen Fall des Papst/Spindi-Fotos: nein :) @NikoAlm @matstrolz @AngelikaMlinar",462544621634342912,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@docflo Sometimes: yes. In the specific case of the Pope/Spindi photo: no :) @NikoAlm @matstrolz @AngelikaMlinar",0,0,0,0,0,0,0
"804",502908,"forza_italia","2/14/14 17:07","#Berlusconi: la Murgia ha insegnato l'odio. Forse dovrei andare a scuola da lei",434373432969408512,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","#Berlusconi: Murgia taught hatred. Maybe I should go to school with her",0,0,0,0,1,1,0
"805",970130,"neos_eu","2016-09-12T13:12:27.000Z","@m_gruesser jedes Jahr, so wie’s derzeit aussieht :)",775321173018152960,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@m_gruesser every year, as it currently looks like :)",0,0,0,0,0,0,0
"806",272431,"LegaSalvini","11/9/16 6:38","Serracchiani a muso duro con Bersani: ""Renzi non ha mai detto 'fuori' a nessuno"" http://fb.me/8fPolUh6F",796240463695085440,"ITA","1436","LN","Lega Nord","North League","Serracchiani hard-nosed with Bersani: ""Renzi has never said 'out' to anyone"" http://fb.me/8fPolUh6F",0,0,0,0,0,0,0
"807",191753,"pisorgpl","2019-07-26 10:16:29","Premier @MorawieckiM w #SzczawnoZdrój: Polska musi być potęgą uzdrowiskowo-turystyczną. Jesteśmy na dobrej drodze do tego. Chcemy, aby kolejne lata prowadziły nas do przyrostu w tej dziedzinie.",1154696984856543232,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Prime Minister @MorawieckiM in #SzczawnoZdrój: Poland must be a spa and tourism power. We are well on our way to this. We want the next years to lead us to growth in this area.",0,0,0,0,0,0,1
"808",334301,"LegaSalvini","1/5/20 16:52","Anche a Faenza una marea umana e il 26 gennaio con il voto alla Lega cambiare in Emilia-Romagna si può!

#26gennaiovotoLega #BorgonzoniPresidente
https://www.facebook.com/legasalvinipremier/videos/856348528153918/",1213865815751221248,"ITA","1436","LN","Lega Nord","North League","Even in Faenza a human tide and on January 26th with the vote for the League change in Emilia-Romagna is possible!

#26JanuaryvotoLega #BorgonzoniPresidente
https://www.facebook.com/legasalvinipremier/videos/856348528153918/",0,0,0,0,0,0,0
"809",56265,"kdnp","2016-06-29 00:57:19","Magyar-Hon-Lap: Emlékezzünk - 2: ""A nyár folyamán, viszonylag rövid részletekben közreadom az unokáim számára... http://bit.ly/29alOrb",747957083333505024,"HUN","434.0","KDNP","Kereszténydemokrata Néppárt","Christian Democratic People's Party","Magyar-Hon-Lap: Let's remember - 2: ""During the summer, I will publish it in relatively short parts for my grandchildren... http://bit.ly/29alOrb",0,0,0,0,0,0,0
"810",417802,"Mov5Stelle","10/4/13 15:23","E' bello vederli insieme: http://goo.gl/KRTO0R",386149665735208960,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","It's nice to see them together: http://goo.gl/KRTO0R",0,0,0,0,0,0,0
"811",865541,"partisocialiste","2014-09-29T15:24:08.000Z",".@juliettemeadel : ""Il n'y a que 25% de sénatrices : il faut que ça aille plus loin"" #Senat2014 #LCI",516609379093987328,"FRA","1539.0","PS","Parti socialiste","Socialist Party",".@juliettemeadel: ""There are only 25% of senators: it must go further"" #Senat2014 #LCI",0,0,0,0,0,0,0
"812",701782,"theSNP","2020-11-18T12:26:25.000Z","NS: ""The figures I've just reported are obviously really grim and distressing. Some time in the future when we are through this pandemic, we will want to consider how, as a country, we commemorate the lives that the virus has taken.""",1329038248249843712,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","NS: ""The figures I've just reported are obviously really grim and distressing. Some time in the future when we are through this pandemic, we will want to consider how, as a country, we commemorate the lives that the virus has taken.""",0,0,0,0,0,0,0
